Sinopsis,limpios
"Sueños segados: es la historia de un niño que nace ciego y vive bajo los cuidados de su madre, quien es soltera y centra toda su atención en satisfacer las necesidades que demanda su pequeño hijo. La historia narra la cruda realidad que viven muchas personas con discapacidad visual en nuestro país, donde algunos padres piensan que por ser ciegos somos personas que no podemos valernos por sí mismos. En este cortometraje mostramos la historia de Fernando, quien es sobreprotegido por Cristina, una madre con muchos temores al momento de enfrentar la discapacidad de su adorado hijo, el cual crece con excesivos miedos e inseguridades, que no le hacen posible valer sus derechos ni autonomía, lo cual significa que al faltar Cristina este tendrÍ que vivir siempre dependiente. En la otra cara de la moneda vemos la historia de Erika, una chica que con el apoyo de su familia y con mucho esfuerzo, esmero y perseverancia, logra cumplir sus sueños de salir adelante llegando a ser una gran",sueñ seg histori niñ nac cieg viv baj cuid madr solter centr tod atencion satisfac neces demand pequeñ hij histori narr crud realid viv much person discapac visual pais padr piens ser cieg person pod val mism cortometraj mostr histori fern sobreproteg cristin madr temor moment enfrent discapac ador hij crec exces mied insegur hac posibl val derech autonom signif falt cristin tendr viv siempr dependient car moned vem histori erik chic apoy famili esfuerz esmer persever logr cumpl sueñ sal adel lleg ser gran
"Â¿te has encontrado con un(a) desconocido(a) por la calle?, y Â¿has tratado de imaginar lo que sucedería si hablaran y se enamoraran?, en este corto tratamos de averiguarlo",â encontr desconoc call â trat imagin suced si habl enamor cort trat averigu
"UN PARALELISMO EXISTENTE CON EL SIMBOLISMO DEL LORO DENTRO EL HINDUISMO. EL LORO REALMENTE SE RELACIONA CON EL AMOR. EL LORO REPRESENTA FIDELIDAD Y LO QUE ESCUCHA LO ENSEÍ‘A LO REPITE TAL CUAL SIN CAMBIOS. ADEMAS EL LORO ENTRE OTRAS DEFINICIONES REPRESENTA LA JUVENTUD, LA FERTILIDAD, LA ELOCUENCIA, LA LEALTAD Y POR ULTIMO LA DULZURA. EXISTE UN AMOR MÍSTICO Y ALGÍšN DESEO. SU CAPACIDAD ORATORIA ES ADMIRABLE DENTRO DE LA CULTURA VEDICA. COMENTAN MITOS E INCLUSO LEYENDAS SOBRE EL ORIGEN, SIGNIFICADO Y RELACIÓN. EL MENSAJERO DEL AMOR COMO ES REVERENCIADO EN ESTA CULTURA ES SIMILAR AL CUPIDO ROMANO SOLO QUE NO TIENE ALAS Y ESTE ES EN FORMA DE LORO DE SUKÍ COMO SE DICE EN SÍNSCRITO. PARVATTI CARGABA CONSIGO UN PEQUEÍ‘O LORO DEFINIENDO ESTO COMO MUESTRA DE SU FIDELIDAD Y SU AMOR A SU ESPOSO EL dios SHIVA EL DESTRUCTOR. REVERENCIAMOS EL ELEVADO CONOCIMIENTO ESPIRITUAL AL RECORDAR EN LA HISTORIA TAN MAGNIFICO ACONTECIMIENTO ÉTNICO CULTURAL. AL IGUAL QUE SE CREE EN LA REENCARNACIÓN",paralel existent simbol lor dentr hinduism lor realment relacion amor lor represent fidel escuch ense repit tal cambi adem lor definicion represent juventud fertil elocuent lealt ultim dulzur exist amor stic algišn dese capac oratori admir dentr cultur vedic coment mit inclus leyend orig signific relacion mensajer amor reverenci cultur simil cup roman sol alas form lor suk dic nscrit parvatti carg consig peque lor defin muestr fidel amor espos dios shiv destructor reverenci elev conoc espiritual record histori tan magnif acontec etnic cultural igual cre reencarn
"Superficial. Sara es una chica joven interesada en la belleza y la moda, pero cansada de una vida amorosa en donde ningÍºn hombre le llega a su altura. En un día comÍºn de probarse ropa y mirarse al espejo, decide buscar algo entre su armario para llevarse la sorpresa de encontrar una caja con recuerdos de sus fallidos romances anteriores, recordarlos le lleva a preguntarse si nunca encontrara al hombre perfecto. Tras esta incertidumbre decide acudir al internet, en donde descubrirÍ un sitio que le promete entregarle el chico ideal, este funciona como cualquier pÍgina de domicilio; ella escogerÍ sus preferencias y aquel hombre â€“segÍºn la pÍgina- le llegara en pocos días. Sin mucha esperanza Sara sigue con su vida, va al centro comercial y pasa tiempo con sus amigas, aunque el tema sigue rondando en su cabeza. Tras una larga espera y sin la ilusión de que este chico llegarÍ, un domicilio toca a su puerta, y aunque no es él en el primer intento, eventualmente su hombre soñ",superficial sar chic jov interes bellez mod cans vid amor ningiºn hombr lleg altur dia comiºn prob rop mir espej decid busc armari llev sorpres encontr caj recuerd fall romanc anterior record llev pregunt si nunc encontr hombr perfect tras incertidumbr decid acud internet descubrir siti promet entreg chic ideal funcion cualqui pigin domicili escoger preferent aquel hombr â segiºn pigin lleg poc dias much esper sar sig vid va centr comercial pas tiemp amig aunqu tem sig rond cabez tras larg esper ilusion chic llegar domicili toc puert aunqu prim intent eventual hombr soñ
"En una isla donde el mar lo es todo, un joven que no sabe nadar tendrÍ que aprender a la fuerza para poder conseguir el amor de una chica.",isla mar jov sab nad tendr aprend fuerz pod consegu amor chic
"Hugo es un hombre que atravesó por una situación familiar de violencia, a través de un largo estudio para lograr un experimento que ayudaría a su hermana a salir de la cÍrcel donde permanece por matar a su mamÍ; llega a una conclusión inesperada que le dio un giro a su objetivo, que la maldad estÍ en su sangre y es así como decide terminar con la vida de su hermana.",hug hombr atraves situacion famili violenci traves larg estudi logr experiment ayud herman sal circel permanec mat mam lleg conclusion inesper dio gir objet mald esti sangr asi decid termin vid herman
"Araceli, una mujer con la Íºnica finalidad en la vida de ser ejemplo de empoderamiento para otras mujeres, decide intentar conocer nuevas personas por Internet hasta que un día tiene una cita con Víctor, un chico con un pasado familiar turbio, totalmente en desacuerdo con su forma de pensar y que darÍ un giro a su vida de 180 grados.",araceli muj iºnic final vid ser ejempl empoder mujer decid intent conoc nuev person internet dia cit victor chic pas famili turbi total desacuerd form pens dar gir vid 180 grad
"En este cortometraje damos a conocer algunos lugares y paisajes de nuestro pequeño pueblo que hace parte de los 123 municipios de boyacÍ, un buen lugar para visitar con la familia o amigos.",cortometraj dam conoc lugar paisaj pequeñ puebl hac part 123 municipi boyac buen lug visit famili amig
"TEJIENDO CONTRA EL HAMBRE nos cuenta la historia de la comunidad JURUJUTSHIMANA cerca al municipio de Albania y Maicao en el Departamento de la Guajira Colombia, allí nos adentramos en su diario vivir y como consiguen su sustento para sobrevivir por medio del tejido artesanal Wayuu, fabricando Mochilas, Chinchorros (Hamacas), Manillas entre otras manualidades y la lucha contra la venta informal y los bajos pagos de sus artesanías coloridas.",tej hambr cuent histori comun jurujutshiman cerc municipi albani maica departament guajir colombi alli adentr diari viv consig sustent sobreviv medi tej artesanal wayuu fabric mochil chinchorr hamac manill manual luch vent informal baj pag artesan color
"El experimento 203 Una joven se despierta muy a gusto en su habitación por la mañana, recibe unos buenos días en el teléfono y se le ve bastante feliz, se levanta y se prepara un café, todo parece perfecto hasta que se nota unas marcas muy extrañas en su cuerpo cuando estÍ a punto de bañarse, se siente mal, algo muy extraño estÍ pasando.",experiment 203 jov despiert gust habit mañan recib buen dias telefon ve bastant feliz levant prep caf parec perfect not unas marc extrañ cuerp esti punt bañ mal extrañ esti pas
THE INTRUDER Un hombre deshonesto que estÍ por firmar un contrato de negocios a costa de los habitantes de una zona ecológica tiene un choque de conciencia mediante un sueño casi real.,the intrud hombr deshonest esti firm contrat negoci cost habit zon ecolog choqu concienci mediant sueñ casi real
"TIEMPO Es una reflexión sobre lo corta que es la vida, lo escaso que es el tiempo y cómo los seres humanos lo desperdiciamos sin darnos cuenta.",tiemp reflexion cort vid escas tiemp com ser human desperdici darn cuent
"En un apartamento de la ciudad de BogotÍ, una pareja se encuentran listos para ir a dormir como lo hacen normalmente. Pero tras una serie de mensajes inquietantes en los q lo amenazan con matarlo. El miedo va en aumento hasta q se da cuenta que los mensajes vienen de dentro de la casa. Â¿Que es la presencia que los acecha?",apartament ciud bogot parej encuentr list ir dorm hac normal tras seri mensaj inquiet q amenaz mat mied va aument q da cuent mensaj vien dentr cas â presenci acech
"Una tradición capitalina, tan antigua como la rivalidad de sus equipos de futbol, encierra una pasión.",tradicion capitalin tan antigu rival equip futbol encierr pasion
"Darwin es un joven quien en busca de un trabajo sencillo, encuentra una vacante como vigilante nocturno en una escuela de cine. Luego de que dicha escuela fuese víctima de un robo, y por la inseguridad de la zona, son muy enfÍticos al establecer las labores y protocolos de seguridad que Darwin debe cumplir con el fin de evitar un robo. Es la primera noche de Darwin en su nuevo trabajo y luego de haber realizado la ronda por el lugar y hacer el conteo del inventario de bodega, todo parece tranquilo, pero Darwin aÍºn no sabe que algo estÍ por suceder. El cine nunca duerme.",darwin jov busc trabaj sencill encuentr vacant vigil nocturn escuel cin lueg dich escuel victim rob insegur zon enfit establec labor protocol segur darwin deb cumpl fin evit rob primer noch darwin nuev trabaj lueg hab realiz rond lug hac conte inventari bodeg parec tranquil darwin aiºn sab esti suced cin nunc duerm
"Es una historia narrada por su protagonista, Susan (18) en el que podemos que una niña de corta edad, cayo en el mundo de las drogas, tan solo por una inconsciente ""probadita"" debido a la gran cantidad de alcohol que había bebido, lo cual le impidió tomar una buena decisión. Podemos ver por lo que tiene que tiene que pasar, dormir al lado de un caño, comer comida dañada, mendigar a cualquier persona, y ser discriminada por su situación. Ella se encontraba en embarazo, y eso fue lo que la motivo a salir adelante para salir de ese mundo, y decide ir donde sus padres para que la ayuden, y años después la vemos ya con su hija Mariana(7) ya en buen estado, y dÍndole la vida que se merece a su hija",histori narr protagon sus 18 pod niñ cort edad cay mund drog tan sol inconscient probadit deb gran cantid alcohol beb impid tom buen decision pod ver pas dorm lad cañ com com dañ mendig cualqui person ser discrimin situacion encontr embaraz motiv sal adel sal mund decid ir padr ayud años despues vem hij marian 7 buen dindol vid merec hij
"Boquerón Salas es un hombre oportunista, acostumbrado a llevar una vida llena de negocios turbios, corrupción y matanzas. Tiene una compraventa donde hace prestamos a cuenta gota. Un día normal, después de prestarle una suma a un estudiante, se presenta Eloy GÍmez, un viejo cliente que le debe una gran cifra que todavía no puede pagar por un inconveniente personal. Boquerón le ofrece empleo al hombre pero este se rehÍºsa cuando conoce el contenido del trabajo. Sin mÍs remedio, el viejo acaba con la vida de Eloy, y una visita inesperada harÍ que Boquerón quiera que aquella muerte nunca haya sido por su mano.",boqueron sal hombr oportun acostumbr llev vid llen negoci turbi corrupcion matanz compravent hac prest cuent got dia normal despues prest sum estudi present eloy gimez viej client deb gran cifr todav pued pag inconvenient personal boqueron ofrec emple hombr rehiºs conoc conten trabaj mis remedi viej acab vid eloy visit inesper har boqueron quier aquell muert nunc sid man
